@relation kin8nm

@attribute theta1 numeric
@attribute theta2 numeric
@attribute theta3 numeric
@attribute theta4 numeric
@attribute theta5 numeric
@attribute theta6 numeric
@attribute theta7 numeric
@attribute theta8 numeric
@attribute binaryClass {P,N}

@data
-0.51352,-1.513618,-1.413103,-0.320198,-1.237015,1.428526,1.362702,-0.86774,N
-0.767147,1.235361,0.411251,-0.023664,0.548744,1.192163,0.716802,-0.826531,P
-0.336231,-0.068886,0.387059,1.261325,-0.977711,-0.401921,-0.714447,0.621263,N
0.69587,1.47941,-0.930332,-0.379164,1.289926,-0.663579,-0.547868,-1.090947,N
-0.657801,-1.26364,-0.381464,-1.458499,-0.345647,-0.110925,-0.003514,-1.202753,N
-0.39157,-0.824382,0.730928,0.851043,-0.484406,-1.349458,0.62805,1.473253,N
0.527053,-0.965108,1.073744,-0.188185,-1.545317,-1.18605,-0.117514,-1.077451,P
-1.114746,-0.52974,1.103286,0.7542,-0.593796,-0.529999,1.00502,-0.576519,P
0.924994,-0.066073,1.250621,-0.485657,0.918349,-1.284245,-0.971143,-0.889742,P
-1.367214,-1.509804,-1.202822,-0.572099,0.041687,-1.564838,-1.42837,0.0874,N
-1.155807,-0.631071,0.317774,1.142128,0.063604,1.176849,1.435454,-1.328265,N
-1.172596,-0.398728,0.121526,0.611817,0.852345,-0.160257,1.381724,0.011914,P
-0.606469,-0.398328,0.453557,0.380124,-0.295661,-1.092631,-0.011306,-0.822894,N
1.536435,0.036563,1.42577,-1.24819,0.831159,-1.235786,-1.519723,-1.087193,P
-1.028646,-1.232623,-1.157683,1.225413,-1.376073,-0.784185,-0.843703,-0.941744,N
-0.268467,-1.029661,-1.287303,-0.764633,0.753864,-0.821894,1.02672,-0.550371,N
-0.790584,1.515487,0.446274,1.063886,0.151752,0.00724,-0.691797,-1.235872,P
-1.542824,-1.238599,1.541565,-1.208316,-0.477817,-0.845656,0.006958,0.905923,P
0.465714,-0.942293,0.374929,-0.905642,-0.759456,-0.38113,0.709054,-1.455821,P
1.549494,-0.349579,-0.604478,-0.102405,0.107301,0.051721,1.00686,-1.263819,P
-1.464451,-0.59447,0.454525,0.473034,0.13323,-0.95023,-1.462315,-0.694508,N
1.357207,-0.989832,-1.149181,-1.095033,-0.765274,1.342818,-0.452196,1.563222,P
-0.535405,-1.370814,0.225955,-0.763681,-0.278984,-0.46039,-0.537412,-0.063279,N
-1.034982,1.163323,-0.564659,1.360068,1.51611,-0.02697,-0.19951,1.46291,N
0.056472,-1.309093,0.528338,0.440253,-0.190555,-0.889646,-1.089842,1.029615,P
0.368134,-1.355024,-1.513162,0.889718,-1.372155,-1.439793,-1.483909,0.846443,N
1.429092,-0.487794,-0.526894,-0.496139,0.621055,1.094436,1.045232,1.039856,N
1.269428,1.197324,0.639617,-0.821182,-1.441311,0.154716,-0.56932,0.173335,P
0.718627,1.519732,-0.480187,-0.586436,0.70958,-0.924486,0.72482,0.991459,N
-1.467744,0.988203,0.241225,-1.061412,0.421843,0.473577,-1.050709,0.440223,N
-0.590698,-0.87724,-1.520337,-1.18278,-0.661775,-1.38102,-0.373309,0.374713,N
-0.431784,-0.27431,1.405482,1.012388,-1.209107,-0.709019,-0.441256,-1.094645,P
0.086505,1.522449,0.307384,0.331402,1.496235,-0.42751,1.110334,-0.535544,P
-0.666748,-0.479547,1.421638,-0.168587,-1.224305,-0.344408,0.317107,-0.227237,P
0.023318,-1.562488,-1.485635,0.277042,0.545118,1.483288,1.469392,1.004013,P
-0.787004,-0.167513,0.31847,0.404324,0.91215,1.081091,0.009934,0.956277,N
-1.066402,-0.528167,-0.749199,0.200276,-0.47468,-1.074672,0.460754,-0.233352,N
-0.223494,1.244198,-0.289348,1.392666,-1.450208,-0.998352,-0.126119,-1.240524,P
1.075012,0.796882,0.119044,-1.46242,-1.166086,-0.048271,0.893855,1.268639,P
0.427968,0.592557,-0.415942,0.921671,-1.151518,-0.764614,-0.071534,0.033888,P
-1.39058,0.258746,-0.700689,-0.66564,-1.345368,1.389938,0.950399,0.92421,N
-1.166205,0.787382,1.347262,-0.200279,-1.550155,-0.194811,1.502887,1.157427,P
-0.00496,1.135729,-1.172782,-1.435055,-0.232353,-0.647473,0.623947,0.135591,N
1.457977,-0.115259,-0.600048,-0.960209,-0.161041,0.398363,0.040747,1.216016,N
-0.20382,1.201619,-0.494422,0.135238,1.443345,0.555768,-0.028897,1.526718,N
-1.270192,1.456939,-0.230191,1.567819,-1.078754,0.845749,1.274202,-0.980583,N
-0.997995,1.202277,-1.511349,-1.341355,-0.487706,-1.207728,-0.726032,0.129592,N
-0.338999,-0.061734,-1.469095,-0.090619,-0.45519,-0.446315,-0.478815,0.933051,N
1.286224,-0.845429,-1.303331,0.630598,-0.606927,0.910355,1.312365,-1.0363,N
0.26002,0.305834,1.241365,-1.274919,0.124667,0.771886,-0.201154,-0.108258,P
0.205593,0.50287,0.299839,1.237612,-0.161146,1.454946,-0.437701,-0.509468,P
-0.34388,0.8453,0.284471,0.051566,-0.330233,-0.882411,1.170666,1.35654,N
0.934979,0.676776,-0.403805,-0.404438,0.973303,0.769019,-0.416049,0.8369,N
-0.047565,-1.136337,-0.902673,1.022428,0.032821,0.386101,0.652893,0.873071,N
-1.458532,-0.68111,-0.470862,-0.560577,-1.299073,-1.324961,-0.410433,-0.683321,N
0.295912,0.550223,-0.110703,0.011742,0.549482,-1.016253,0.791859,1.079981,N
0.25107,-1.246089,-0.759565,-0.57891,-1.138085,0.683205,0.982549,-0.880236,N
0.575241,-1.163609,1.429067,-0.233724,1.358298,0.100482,1.496494,-0.362291,P
1.390884,-0.363943,0.857714,-1.215756,-1.044903,-1.372468,-0.013386,-0.619144,P
-0.002485,-0.110839,-1.167154,-0.292909,-0.179469,-1.496617,1.217012,-0.994718,N
-0.932922,0.101436,-0.246042,-0.038702,-0.398695,1.084657,-0.592827,1.330848,N
0.067238,-1.04506,-0.893733,-0.16256,0.149648,-0.828632,1.480344,-0.579348,N
-0.900318,0.318428,-1.020488,1.032255,-1.274473,-0.145273,-1.278462,-1.303139,N
1.408809,-1.45928,-1.394992,1.227832,-0.680281,-0.591456,1.385017,1.32358,P
-0.33346,0.303403,0.080641,-0.950321,-1.232325,-0.605526,-1.217189,-0.202288,P
0.146725,0.490679,1.312364,-0.189116,0.835082,-1.449,0.755649,-0.648487,N
-0.138868,0.162708,-0.216226,0.816894,-1.416458,0.281563,-1.274793,-0.939925,P
0.250689,1.442454,0.716319,0.773493,0.576232,0.985565,0.209098,-1.39946,P
0.448035,-0.353286,0.586133,0.193828,-0.795858,-1.223592,-1.14039,0.3825,P
-0.280835,-0.068564,-0.895239,-0.169,0.910343,-0.03919,0.326297,0.985538,N
-1.320706,0.615676,-1.189075,-0.385454,0.582761,1.060496,-1.146409,1.455515,N
1.384332,-0.746379,-1.107808,-0.353775,-1.022723,1.505951,-0.303225,-0.748546,N
-0.165673,-0.012902,1.299698,1.133102,-1.247271,-1.288447,-0.646763,1.261211,P
-1.023027,-0.06621,0.529936,-0.286255,0.967521,0.066278,-0.238341,0.849417,N
-0.075089,-0.66744,0.212535,-1.304285,0.242876,-1.332615,-0.260437,0.748135,P
0.89496,0.961142,0.091087,0.923226,1.081306,-0.846701,-0.927639,1.252874,P
-0.352567,-0.148954,0.944405,0.337536,-0.599011,0.915184,0.891041,-1.047456,P
-0.553023,0.387741,1.285103,-0.742935,1.225437,0.266731,-0.241198,0.895864,N
1.313668,1.09631,0.281018,1.326464,-0.364328,-0.099487,-1.162064,-0.861053,P
-0.295032,0.242697,1.257734,1.141934,-0.297275,-0.754454,0.478629,-1.534572,P
-1.17631,1.222245,-1.040237,0.495352,-1.176112,-0.633379,-1.296994,0.924428,N
-0.191796,-0.609073,-0.294247,0.152966,-0.017206,-1.492418,0.934129,-1.451757,N
-0.241407,-1.379339,-0.546769,1.07268,-0.15458,-0.588774,1.36288,1.06886,N
-1.530401,-0.743676,-0.391969,-1.064749,0.078803,0.497917,0.566717,0.702302,N
-1.234822,1.441844,0.102931,-0.722629,-1.304273,-0.705286,-0.490937,0.625907,P
-0.298485,-1.170013,-1.059624,0.178647,1.110139,-0.516009,-1.352285,1.564059,P
0.491376,-1.185902,0.581073,-0.837905,0.181291,1.371536,-1.565197,1.431265,P
-0.69238,-1.187885,-1.120248,1.093567,-0.392147,1.545862,1.435467,0.103253,N
-0.374771,0.039016,-0.437315,1.25873,0.252991,0.327896,-1.54618,1.219513,N
0.114941,-0.850984,1.371486,-0.015927,1.44522,0.601467,0.601043,0.595569,P
-0.264639,1.182273,0.703182,-0.656115,-0.988314,-0.79396,1.5146,0.606934,P
0.699518,-0.112334,-0.283498,-0.334737,-0.999457,1.404752,-0.440648,-0.010263,P
0.965273,0.104838,1.037496,0.675159,0.223123,0.592072,-1.235038,0.303549,P
0.164197,-0.422266,1.35498,-0.032135,-1.029321,1.526232,-0.772572,-0.198924,P
1.340014,-0.161399,-0.265092,0.257442,0.959364,0.283362,-0.417912,-0.662085,N
-0.455238,-1.432205,-0.627473,0.846519,1.381227,-0.190461,0.750693,-0.139774,N
-1.405325,-0.18887,0.394846,-0.836526,1.057294,0.212666,0.268784,0.724457,N
-0.80228,-1.329902,1.130206,-0.858671,1.089046,-0.851691,-0.155543,-0.868042,N
-0.211482,0.763166,1.299543,0.798783,0.684397,-1.277154,-0.400185,0.376336,N
-1.232133,-0.59104,1.062082,1.126625,1.288932,1.374194,0.240728,1.048716,P
0.917592,0.106341,-0.118763,0.803549,-1.344533,-0.904469,-0.451394,1.440884,N
-0.10132,-0.289159,-1.143071,-0.46064,-0.090893,0.759083,0.374808,1.546585,N
-0.14541,0.151372,-0.747346,-1.095184,-0.827742,-0.094384,0.511223,-0.090202,N
0.25076,-0.573035,-0.558718,-0.162518,-0.893632,0.186364,-0.134812,1.363831,P
-1.492741,1.120905,-0.15392,-1.401028,0.680581,0.058819,-0.697193,0.847311,N
0.265913,-1.077326,-1.397285,-0.843732,-0.006808,-1.025698,0.426169,-0.083164,N
-1.294535,1.520012,-0.765037,0.551743,-1.31983,-0.993513,-0.216865,0.274138,N
1.427664,-0.589226,0.561675,-0.839424,0.399346,-0.40841,-0.606144,-1.280924,P
-0.733963,-0.822976,-0.411826,0.686754,1.358719,0.225249,0.723031,0.849905,N
1.325945,0.676382,-0.629109,0.07053,-0.253472,0.136193,0.298682,-0.472487,N
-1.293992,-1.465995,1.172431,1.014738,-0.099448,-1.224999,-0.323769,0.849049,N
1.127146,0.53069,0.975553,-1.002265,-0.092761,1.436079,-0.341499,0.855983,P
0.14118,0.318293,0.147249,0.151317,-0.80631,-0.683549,0.124431,1.155893,N
0.912042,-0.578756,-0.753709,-1.506909,1.17929,0.402213,-0.990643,-0.521938,N
0.867444,-0.78527,-0.693414,0.906431,0.015513,-0.718357,0.712264,-0.885839,P
-0.998135,-0.203721,1.107177,0.803396,-0.030206,-0.284205,1.552651,-0.293519,P
0.446445,0.399013,0.676471,0.108461,1.272731,-1.413473,1.343472,-0.872444,P
1.276289,-1.095701,0.02119,0.776703,-0.312712,0.482169,1.099488,-1.355766,P
-0.201214,0.571178,1.142212,0.723269,0.137708,-1.499869,0.241028,-0.390806,P
-1.443246,-0.916642,-1.115786,1.151978,-0.889269,-0.150954,1.450698,0.800914,P
-0.403026,0.369915,-0.855595,-0.334004,-1.383594,1.316152,-0.025327,-0.767161,N
-0.38734,-0.045104,-0.913692,0.417321,-0.002004,0.61865,-1.555433,-0.573498,N
-0.649125,-0.934656,-0.312595,-1.270013,0.881782,-1.018356,-0.963684,-0.371189,P
0.903669,-0.803064,-1.044058,-1.131385,1.214354,-0.111951,1.421747,0.625982,N
1.502351,-0.821352,1.452962,0.871468,-1.278312,0.254443,0.343633,-0.309175,P
1.033854,-0.30867,0.327401,0.657779,0.770749,0.718289,1.197802,-0.113333,P
-0.169573,-1.046997,-1.436563,0.028612,1.19946,-0.864955,0.131596,-0.976981,N
-0.594925,-0.823093,-1.179961,0.224326,-0.277721,-1.141089,0.059887,0.986109,N
0.791749,-1.289665,1.270221,0.342648,0.758007,1.146594,1.217648,-1.507071,P
-0.858176,-1.543327,1.484134,0.352857,0.662535,0.275069,0.666348,1.325058,P
-0.314663,1.433039,-0.398813,-0.863187,1.419263,-1.341749,-0.473232,-0.501696,N
-1.246292,-1.509639,1.316367,0.290271,-0.565599,-0.419072,0.895093,0.037407,P
-1.428607,-0.999221,1.092148,-0.312198,0.43773,0.099918,-1.25667,0.380359,N
0.6034,1.054267,-0.602005,-0.653153,-0.687895,-1.429375,0.08094,-0.449305,N
0.288158,0.482397,1.163937,-0.824999,-0.386722,0.252016,0.042989,0.922616,P
-1.26336,-0.796333,-0.412998,1.228043,0.322576,0.761641,-0.045887,-0.491435,P
0.734618,-0.779039,-1.481819,-0.541021,-0.860843,-1.095587,-1.540298,-0.307756,N
0.273739,0.843412,-1.530579,-1.171292,-1.154064,-0.650543,-1.059271,-1.392715,P
1.435318,0.361609,-1.087786,-0.689087,-0.154352,-0.927168,0.242916,0.646295,N
-0.907325,-1.426898,-1.498043,1.565339,0.768718,-0.616613,-1.382858,-1.342022,N
-0.126094,1.051294,-0.887802,0.961718,-1.530029,0.699143,-0.193309,1.270524,P
1.308052,0.777191,1.26949,0.100201,-1.26436,0.940768,-0.54065,0.282497,P
-0.430998,-0.486585,-1.38054,0.190946,-0.365321,-0.146141,-1.217475,0.986085,N
0.721873,-0.465911,1.069418,-1.477177,-1.281508,0.535227,-0.916404,1.235815,P
-0.318852,1.428475,0.662311,1.092045,0.46311,1.175896,1.222499,1.272366,P
0.61415,0.327871,0.792316,0.807119,-1.370657,-0.479772,0.527125,-0.174671,P
-1.258449,0.175099,-0.753668,-0.141798,0.662353,0.936471,0.098882,-1.440836,P
-1.556953,-0.783857,0.001226,1.276511,1.503798,-0.107739,-0.001076,-0.730263,N
-1.38038,1.555887,-1.388533,0.385557,0.217007,-1.204046,0.764996,0.674865,N
0.616222,-0.827732,-1.329239,-1.043892,-0.152058,-1.400408,-1.248447,1.313755,N
-0.992387,-0.725234,-0.65888,1.104458,-1.517755,0.151253,0.05526,1.172827,N
-0.333838,0.373682,0.325371,-1.051144,0.824476,0.566269,-1.154875,1.355664,P
0.075947,0.435691,-1.006044,-1.408301,-0.589844,1.399517,-1.221078,-1.329885,N
0.951576,-0.393835,-0.527307,-0.563152,1.362283,0.571953,1.366582,1.055681,N
-0.708717,0.156843,-0.015256,0.721708,-0.037453,-0.465925,-0.046695,-0.889285,N
1.515101,0.26377,1.201834,0.053477,-1.155325,1.192855,0.595938,1.477704,P
-1.45368,0.401791,-1.220942,0.296602,0.639231,-1.326566,0.538622,1.472079,N
0.162984,-1.530614,0.512662,-0.716332,-0.684327,0.282533,-1.443981,1.193827,P
-0.202,1.481439,-1.082094,-0.816663,-0.116488,-1.551079,-0.180003,-0.706742,N
1.045546,1.429387,-0.076384,-0.041904,-0.605053,-0.041412,0.041552,0.14638,P
-1.568653,-0.05935,1.117381,-0.556083,0.215894,1.415734,0.937194,0.347501,P
-0.111637,1.532061,-0.620662,0.153904,-0.015647,-0.18663,-0.530558,0.229886,N
-0.752414,0.854641,-1.375148,1.133095,0.911589,-1.387437,-1.24359,-0.459218,N
-0.905336,0.595357,0.582618,-0.408453,-0.46444,1.386158,0.001404,0.823897,P
-1.24282,0.18598,-0.288494,-0.496289,1.020047,-0.902841,-1.527751,-0.905163,N
0.378532,-0.124225,-1.235882,-0.202882,0.26433,-0.1586,-0.666841,-1.482574,N
0.260915,1.316543,0.739123,-1.205475,0.383264,-1.517807,-1.533818,1.486987,P
-0.46148,0.893675,0.578816,-0.281655,1.251137,-0.040897,1.036185,0.422192,N
0.500673,0.041325,-1.347089,0.612832,1.185159,0.654254,1.319136,-1.071358,P
-1.509893,0.261269,0.931282,-1.408231,1.260901,0.46718,0.494344,1.301446,P
1.015714,-0.791744,0.642928,0.628421,-1.218762,1.061969,-1.067279,-1.506472,P
-0.308777,0.940617,-1.379984,-0.171049,-0.541149,1.120169,0.72884,-1.184359,N
0.289153,0.459816,0.989546,-0.25839,-0.180053,-0.892364,0.549073,-0.397954,P
-0.256926,-0.184247,-0.284322,-1.081478,-0.789227,-0.000441,1.405553,0.039112,N
1.541511,0.969596,-0.243115,0.85015,-0.728867,-1.129887,1.500874,0.763981,P
-0.535464,0.554424,1.176182,0.499812,-0.996241,0.914536,1.345531,0.54308,P
1.124399,0.246389,1.184634,-0.283066,0.863453,-1.201485,1.146846,1.220888,P
1.088295,0.448425,-1.272587,-1.119139,1.031266,0.803934,1.374214,-1.41376,P
0.615028,-0.001384,-0.404577,-0.657519,0.319673,-0.277916,-0.578073,-1.206235,N
0.940668,-1.276382,-1.312944,1.201632,0.619524,0.615257,1.274737,-0.487384,P
1.314666,-1.355898,-0.10106,-1.472883,1.105377,-1.493234,-1.160477,-1.333161,P
0.776509,0.538081,1.078884,0.997977,-1.30825,1.40879,-1.13153,-0.593513,P
0.610958,-1.120818,-0.470464,0.028241,0.256458,-0.647193,-1.55886,-0.620454,N
-1.494564,-0.595522,0.298741,0.265395,0.017776,-1.179582,1.120633,-1.016596,N
1.035904,0.180571,0.667959,-0.560568,0.315663,1.356809,0.631571,1.190104,P
-0.264747,0.085084,1.47021,0.174485,-0.804508,-0.929555,-0.631098,-0.441658,N
-1.109686,0.585096,1.19468,1.458789,0.055709,0.102618,-0.84356,0.643356,P
1.137857,0.529028,1.061041,0.870946,0.101206,-0.027049,0.287598,-0.477148,P
1.086496,0.667888,1.235405,1.313927,1.375736,0.912015,-1.256168,1.062398,P
-1.338688,0.27731,0.669174,0.920828,-0.120144,0.39854,-0.912767,-1.085125,P
0.764861,-1.377868,-0.087225,0.875043,0.788661,0.393095,-0.479441,-0.747477,N
-0.380561,-1.148809,1.125735,1.057366,0.647176,-0.021965,0.228694,0.388928,P
0.190479,0.203547,1.562161,-0.835231,0.89105,1.538091,1.490827,-0.934209,P
0.094945,-0.172953,0.941627,-1.087804,-0.087429,-1.470369,-1.006562,0.429536,P
-0.187336,-0.850139,-1.419266,1.350199,0.840158,-0.722698,0.182687,-0.167888,N
-0.676332,-0.330848,0.516031,1.068309,-0.917227,-0.993256,1.089822,-0.548443,P
-0.834467,0.055866,-1.003785,0.870196,-0.046876,0.778142,1.147752,-0.245809,P
-0.820557,-0.389535,-0.255618,1.274973,0.702602,-0.214818,0.88798,-0.12064,P
0.492465,0.166509,1.521886,-0.331448,-0.613963,-0.755779,-1.428623,-1.270317,P
-1.240185,-0.647281,-0.507146,-0.600773,1.248537,-0.910769,0.328859,0.040649,N
0.6822,0.491225,-0.464028,-0.116597,1.45666,-1.446848,1.070596,1.461071,N
-1.072506,-0.085021,-1.490989,0.707371,-0.347848,-1.238078,-1.543049,1.527475,N
0.846066,0.469181,1.438417,0.989514,0.223536,1.526531,-0.168191,-0.82629,P
0.976207,0.126992,0.92286,-0.826004,-0.380397,-0.989037,0.653956,1.519358,P
-1.419271,1.218986,0.459129,0.042737,-0.195324,-0.582932,-1.386695,0.978081,P
0.42646,1.164702,0.823946,-1.151278,0.152658,1.287851,1.291209,-1.345895,P
1.534113,-0.110075,-0.085202,-0.452313,-0.954757,-0.656016,-0.765184,-0.987635,P
0.780514,0.366397,0.571075,0.628053,0.655974,1.336386,1.233698,0.986911,P
-1.18752,0.506762,0.487615,-0.05848,1.105478,1.394102,0.2574,-0.594383,P
-0.102025,0.299228,-1.075564,0.446537,0.384313,0.680798,0.1432,0.462538,N
0.577988,-0.561737,-0.271507,-0.316502,0.035911,0.4884,0.299381,-1.568277,P
0.445687,-0.622044,1.521059,-0.740466,0.378351,-0.438942,-1.142172,-0.073265,N
1.111178,0.527153,1.292392,-1.159071,0.367284,-0.839613,-1.359565,0.146384,P
-1.203391,0.561122,0.259023,0.50524,-0.289738,0.653787,-1.408094,0.406511,N
0.188261,-0.282509,-0.850851,-0.155431,-0.159718,-1.091791,-0.225401,-0.741835,N
0.515855,-1.182611,0.269663,1.477938,-1.455969,0.306089,0.446505,0.963212,P
-0.819843,0.707133,-1.087101,-0.873013,-0.608982,-1.483347,-0.860274,0.070909,N
-0.078468,0.130857,0.595206,-1.493959,0.147776,1.065234,-1.022337,1.10976,P
0.656637,0.204502,0.791519,-1.356281,-1.334227,-0.553069,-1.056359,0.094653,P
-0.323895,0.157405,1.556031,0.379895,0.331485,0.533908,-1.085404,1.195067,P
0.677869,0.288001,-1.545316,1.173369,1.216635,0.994864,0.849179,1.287137,N
1.529836,-0.761628,-0.576142,1.030854,-0.642043,1.125887,-0.097146,-0.093147,P
1.152615,1.307332,-0.827962,-0.326988,0.555896,0.969702,0.890262,-1.014064,P
0.940071,0.033004,-1.451759,-1.048582,-0.145983,-0.807419,-0.777921,-0.234171,N
0.700243,-1.356661,1.039994,0.81244,0.052427,1.386143,0.782165,0.698375,P
0.579409,0.286545,-0.634016,1.318963,1.495699,-1.149869,1.422631,0.597399,N
-0.813755,-0.09769,0.372543,0.735353,-0.816783,1.223206,-0.497788,-0.045506,P
-1.421414,1.184559,0.133833,0.049855,1.091401,-0.156467,-0.265005,-1.410239,N
-1.031077,0.611834,-0.041314,-0.89054,-0.576615,-0.222718,0.836674,1.424184,N
-0.284886,0.66782,-0.079225,-0.753787,0.648023,1.557668,0.218119,0.462262,P
-0.293507,-0.859704,0.495754,1.142399,-0.572085,0.834919,-0.310744,0.080528,P
-0.664411,-0.854714,0.635851,-1.119749,1.388689,-1.002872,-1.349744,-0.585576,P
-1.540412,1.325134,-0.944951,-1.483221,0.803264,-0.619678,0.296227,0.836389,N
0.164097,0.779399,-1.045291,0.048817,1.040396,-0.549897,-0.745239,-1.438911,N
-0.333936,-1.078131,-0.423538,0.506214,-0.168981,0.440873,0.301594,0.206052,N
1.568914,0.567936,0.445665,0.503807,-0.06309,-1.272429,1.498971,1.088393,N
1.354421,1.141829,0.741213,0.886488,1.50586,-0.895933,0.766001,-0.867096,N
-0.231395,-1.263498,1.155637,-1.376711,0.320621,-0.286755,-0.068279,0.563473,P
0.231302,1.548855,1.466,-0.543569,0.850624,-0.28304,-0.878255,1.534612,P
1.346098,0.360408,-0.453436,-0.00833,-0.954783,-0.68333,1.514315,-0.24968,P
1.258263,0.389221,0.598205,1.363956,0.212887,0.936195,1.049865,0.796798,P
-1.570498,0.83457,0.930371,-0.189981,-0.284615,1.529413,-1.245574,-0.827407,P
0.301003,-0.592281,1.032559,-1.146284,1.127264,0.329097,1.214709,-1.533032,P
0.999271,1.246162,0.061281,-1.354778,-1.013467,-1.20339,1.539409,-1.470064,N
-0.199786,-0.752185,-0.494004,0.514624,0.383424,0.190277,-1.303131,1.253794,N
0.562972,-0.212766,0.511943,0.485524,0.796121,-0.156136,1.46449,-1.288628,P
-0.611848,-0.821153,-0.593357,1.481463,0.366764,-0.946649,-0.695317,0.161976,N
-0.892179,-0.094126,-1.12757,-1.307721,0.40243,-1.305854,0.526787,-1.435449,N
-0.027221,1.392587,-0.982278,-0.285065,-0.200996,-0.326954,0.705974,-1.295694,P
1.173381,0.342043,-0.069478,-0.154486,-0.925271,-0.466356,-0.491421,0.798968,P
1.243263,-0.396329,0.954263,-1.491122,-0.137916,0.23069,-0.072726,1.089396,P
0.788125,-0.930278,0.467283,-0.806351,0.54306,0.483392,-0.231215,0.2682,N
1.07004,0.521897,-0.35495,0.492518,0.876544,0.217379,0.11623,-0.547427,N
-1.454251,0.196462,0.234708,-0.341053,1.141225,-0.175768,-0.598687,1.125943,P
-0.012557,0.116007,-1.095546,1.327404,1.141989,-1.036523,0.397231,-1.234969,N
-0.557693,-1.207365,0.041982,1.224084,1.412973,-0.701913,0.379454,0.383103,N
1.364422,-0.630973,-1.262248,-1.11217,0.535584,-0.376576,0.041994,-1.452577,N
1.347182,1.245939,0.575637,0.238263,0.903756,1.201543,-1.06437,-0.138506,N
0.633697,-1.359069,-1.375515,-1.04704,-0.18016,0.174836,-0.630361,0.05563,N
0.551553,0.651081,0.695752,-1.538386,0.55307,1.083013,-1.02481,-1.228522,P
-0.885866,0.545438,0.496133,-0.338807,-0.52572,-0.185909,1.375158,-1.221287,P
-0.735401,0.017362,0.719513,1.37825,1.524955,1.318723,-0.412646,0.988729,P
-0.863423,-0.372821,0.873094,1.277097,0.811132,-0.157849,1.296095,-1.462085,P
-0.535341,1.467642,-0.283213,0.801094,1.325213,-1.46619,-0.336195,0.277304,N
0.04848,-1.131492,-0.445493,-0.875595,-1.041439,0.400725,1.297767,-1.46739,N
1.137722,-0.928,-0.988909,-0.899725,1.483416,-0.581938,-0.51626,-0.926028,N
-1.189695,1.109852,1.56538,-1.190008,0.100129,-0.856994,0.2942,-0.295897,N
1.041775,-1.500449,-1.494849,-1.082339,-1.028582,0.697864,-0.241916,-0.000575,P
1.021505,-0.489459,-0.608808,-1.048364,0.802702,1.442967,-0.668728,-0.239136,N
-0.363637,1.486802,-0.060753,1.338407,1.016706,-1.141542,1.304754,-1.054663,P
-1.253933,0.459766,-0.059296,0.797988,0.660899,-0.183347,0.681748,-0.85346,P
-1.053727,-1.03386,-0.704942,0.320302,-0.942827,0.381546,0.755127,0.407066,P
-0.823165,0.063971,-1.009066,-1.373511,0.096397,0.652696,-0.619629,-0.833189,N
0.643046,0.736924,-1.052695,-0.18378,-0.911808,-0.578974,0.279751,-1.328485,P
0.597889,1.329269,0.804885,-0.606042,-0.069862,-1.310942,-1.194058,-0.548844,P
-1.227502,1.165058,-0.000346,-0.710583,0.784865,-1.007073,-0.045993,-0.697666,N
0.214981,-0.424505,0.46022,1.567857,-0.32116,1.025379,-0.168963,-1.242438,P
0.361837,-0.103667,0.323398,-0.702922,-0.475385,-1.231188,0.231269,0.513237,P
-0.724862,1.250709,0.39255,1.512243,-0.726686,1.099714,0.784549,-0.835029,N
0.348423,0.263808,0.242631,0.780754,1.095032,0.906995,0.656512,-0.840903,P
0.015661,1.037396,0.107802,-0.303144,0.755051,0.854845,0.72301,0.974065,N
-0.673437,-0.326248,-0.866009,0.716379,1.248196,0.868738,-0.045712,0.274989,N
