n_features,Combination,score,accuracy,accuracy_top_20pc,XGB_params,SVM_params,split_size
4,"('SVC',)",7350.0,0.648,0.815,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",7350.0,0.672,0.815,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier',)",6800.0,0.647,0.76,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('SVC',)",7150.0,0.663,0.795,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",7150.0,0.667,0.795,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier',)",6400.0,0.657,0.72,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('SVC',)",6650.0,0.645,0.745,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",6650.0,0.668,0.745,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier',)",6700.0,0.642,0.75,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('SVC',)",7000.0,0.634,0.78,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",7000.0,0.644,0.78,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier',)",6550.0,0.665,0.735,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('SVC',)",6900.0,0.653,0.77,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",6650.0,0.659,0.745,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier',)",6750.0,0.664,0.755,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('SVC',)",6950.0,0.645,0.775,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",7000.0,0.659,0.78,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier',)",6400.0,0.663,0.72,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('SVC',)",7100.0,0.654,0.79,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",7050.0,0.661,0.785,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier',)",6650.0,0.634,0.745,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('SVC',)",6300.0,0.608,0.71,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",6350.0,0.623,0.715,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier',)",6950.0,0.647,0.775,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('SVC',)",7050.0,0.639,0.785,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",7000.0,0.644,0.78,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier',)",6950.0,0.657,0.775,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('SVC',)",7200.0,0.634,0.8,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",7250.0,0.645,0.805,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier',)",6850.0,0.667,0.765,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('SVC',)",6850.0,0.653,0.765,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",6950.0,0.66,0.775,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier',)",6700.0,0.659,0.75,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('SVC',)",6700.0,0.647,0.75,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",6700.0,0.66,0.75,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier',)",6050.0,0.649,0.685,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('SVC',)",6700.0,0.636,0.75,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",6700.0,0.644,0.75,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier',)",6500.0,0.649,0.73,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('SVC',)",7000.0,0.637,0.78,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",7050.0,0.647,0.785,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier',)",6500.0,0.674,0.73,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('SVC',)",7150.0,0.644,0.795,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",7000.0,0.662,0.78,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier',)",6400.0,0.651,0.72,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('SVC',)",6450.0,0.634,0.725,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",6450.0,0.648,0.725,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier',)",6200.0,0.636,0.7,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('SVC',)",6550.0,0.617,0.735,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",6500.0,0.631,0.73,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier',)",6650.0,0.648,0.745,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('SVC',)",6700.0,0.634,0.75,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",6750.0,0.636,0.755,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier',)",6450.0,0.656,0.725,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('SVC',)",6850.0,0.653,0.765,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",6850.0,0.658,0.765,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier',)",6850.0,0.655,0.765,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('SVC',)",7000.0,0.651,0.78,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",7000.0,0.654,0.78,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier',)",6350.0,0.643,0.715,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('SVC',)",6600.0,0.65,0.74,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",6600.0,0.662,0.74,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier',)",6200.0,0.64,0.7,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('SVC',)",6650.0,0.626,0.745,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",6400.0,0.644,0.72,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier',)",6450.0,0.675,0.725,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('SVC',)",6700.0,0.675,0.75,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",6800.0,0.673,0.76,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier',)",6500.0,0.641,0.73,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('SVC',)",6750.0,0.625,0.755,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier', 'SVC')",6700.0,0.632,0.75,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.2
4,"('XGBClassifier',)",6342.857142857143,0.6262857142857143,0.7142857142857143,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('SVC',)",6714.285714285715,0.6205714285714286,0.7514285714285714,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6714.285714285715,0.6234285714285714,0.7514285714285714,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier',)",6628.571428571428,0.648,0.7428571428571429,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('SVC',)",7171.428571428572,0.6285714285714286,0.7971428571428572,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",7085.714285714285,0.6411428571428571,0.7885714285714286,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('XGBClassifier',)",6200.0,0.636,0.7,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
4,"('SVC',)",6685.714285714285,0.6348571428571429,0.7485714285714286,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 4, 'tree_method': 'hist'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'auto', 'coef0': 0.05, 'probability': True}",0.35
