@relation fri_c0_1000_25

@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute oz6 numeric
@attribute oz7 numeric
@attribute oz8 numeric
@attribute oz9 numeric
@attribute oz10 numeric
@attribute oz11 numeric
@attribute oz12 numeric
@attribute oz13 numeric
@attribute oz14 numeric
@attribute oz15 numeric
@attribute oz16 numeric
@attribute oz17 numeric
@attribute oz18 numeric
@attribute oz19 numeric
@attribute oz20 numeric
@attribute oz21 numeric
@attribute oz22 numeric
@attribute oz23 numeric
@attribute oz24 numeric
@attribute oz25 numeric
@attribute binaryClass {P,N}

@data
0.540642,-0.984353,0.599918,0.689188,0.734321,-0.065391,1.221539,-0.059676,0.386528,-1.006022,0.593869,-0.596393,-0.044789,1.239866,-1.091254,0.411844,-0.266693,-1.112642,0.364126,0.261288,0.070873,-0.617981,-0.520986,0.739663,-1.478464,N
1.311241,0.319623,-1.079564,0.149541,1.506747,1.393074,-1.377774,0.578841,-0.957565,-1.41336,1.365629,-1.473529,-1.518259,1.603594,0.399725,-0.740497,-0.849799,0.662419,-0.624101,0.480384,-1.041554,1.375951,-0.024294,-1.334834,0.729155,N
-0.607557,0.780584,-1.443603,-1.547772,1.14665,-1.322028,0.538016,1.528036,-1.38043,1.05412,-0.2693,0.363779,0.874945,-0.055493,-1.450359,-1.63519,0.709596,-1.360023,0.622518,-1.00077,-0.772794,0.330245,-0.71998,-0.016071,-0.670412,N
-1.365981,-1.189009,0.748915,-0.358763,0.727471,0.121441,-1.619192,-0.245267,1.060156,0.935945,-0.742302,1.092287,0.789404,-1.648587,-0.682732,-0.292237,1.191818,-1.608243,-1.524791,1.527524,-0.876959,-0.28311,0.160721,1.340661,1.156091,P
0.528158,-0.864697,-1.609834,-0.943939,0.490248,-1.690945,0.718671,0.288316,-0.060626,0.865768,-0.593994,-0.860324,0.553645,0.698786,-1.720148,0.675044,0.598122,-0.14069,-0.328078,0.237516,0.504372,-0.492389,0.204259,1.321166,0.707397,N
-0.297348,-0.29326,-0.849328,0.039143,1.321801,-0.427424,0.252089,0.236195,-1.587288,1.48142,-0.768272,0.691738,-0.310801,0.884266,0.327546,-1.14536,0.36807,1.329007,-0.135261,-1.079121,0.561002,-0.274918,1.594572,-0.792839,-0.957671,N
-0.342146,-1.214652,-1.483361,1.580178,0.778593,1.062909,0.218954,-0.698488,1.718239,-0.297887,-1.583273,1.30048,-1.037196,-0.858086,-0.221817,0.267926,0.377423,-0.996211,-1.388093,-1.118678,-1.017392,-1.398438,-1.359974,-0.715345,1.248969,N
-1.321367,-0.919397,1.153697,-0.287599,-0.716426,-1.052065,0.414464,0.873995,0.667238,-0.509967,1.373905,-1.358082,1.549294,1.736408,-1.367591,-0.275642,-0.462545,0.93961,0.413729,-0.260561,0.768025,-0.10551,-0.120015,0.487191,-0.276114,P
0.23197,0.543719,0.104969,1.560286,0.022959,-0.364102,-0.943278,-0.367755,1.041185,1.609337,1.744938,-0.742205,0.065209,1.003344,-1.488132,-0.599017,-1.156915,0.871181,-0.617475,0.502671,0.976472,-0.863089,-1.566118,1.1408,-0.519601,N
0.352969,1.650292,1.084869,-0.196895,-0.735771,-0.072457,0.972362,1.770349,-1.031154,1.657996,1.615349,-1.622241,-1.073522,0.686117,-0.535637,1.357541,-1.596614,-0.518736,1.694235,-1.395596,0.819804,1.571179,0.889517,-1.291624,-0.682284,N
0.184933,1.091894,-0.064406,-0.39348,-1.447159,-0.099125,1.588637,0.747728,-1.488143,-0.991758,-0.235525,1.496007,0.423545,1.126259,-1.717249,1.534606,1.593384,-0.855108,0.993835,-1.08848,1.162179,-0.731502,1.029574,0.351184,0.501224,P
-0.351395,0.158409,-1.656719,1.512156,-0.846549,0.557956,0.711829,-0.402921,-0.244696,0.913483,-1.645421,-0.041617,-1.421595,-1.176242,0.457072,-0.151878,1.68881,-1.295426,-0.807748,0.589651,1.046495,1.513332,1.466401,1.386885,0.582618,N
-1.287847,-0.479106,-1.338844,0.367491,-0.725247,-0.713862,0.47098,1.480594,0.827384,1.268042,-0.191764,-1.135918,1.174813,0.063526,-0.838123,-1.108752,1.170867,1.608939,0.154625,1.124718,-0.62085,0.300238,0.049566,1.184044,-1.307633,P
-1.389068,-0.880821,1.03393,1.444393,0.774912,1.629678,-0.181802,-0.152601,0.00395,0.755595,-1.263173,-1.407857,-1.32833,0.581897,0.355863,-1.707147,-0.895527,0.456618,-0.196423,-1.398014,-0.111315,1.3431,-0.979516,0.831724,-0.01824,N
1.367101,-0.359402,-1.462768,-1.056555,0.21207,-0.80882,-0.233755,0.922019,0.659402,-0.149158,-1.504672,0.796512,1.053166,-0.477599,0.026629,-0.898845,-1.157839,1.017821,0.32797,-0.65208,-0.858469,-1.588073,-1.465041,0.293012,1.588549,N
1.413885,-0.746526,1.572512,0.760403,-1.676131,0.951955,-0.022074,-0.382663,0.412846,-1.15471,0.743999,1.159908,-1.139196,0.268718,-0.826012,-0.331594,0.074586,-1.278008,-0.934956,0.393348,0.975704,0.10692,1.774461,0.675213,-1.033133,N
0.810118,0.99756,0.107062,0.26801,-1.491692,1.681889,0.818673,1.256649,-0.95161,-1.585273,-0.93716,1.280331,0.444171,-1.673921,-0.653881,1.391324,1.529098,-1.473966,-1.321312,-1.249252,-0.292592,-0.230199,-0.824078,-1.542452,1.183197,N
0.158711,0.413091,1.24243,1.356021,-0.41772,0.458701,-0.10298,0.500743,1.513537,-1.608369,0.10138,-0.902571,-0.921733,0.54522,-0.337728,-1.391745,0.695871,0.758519,0.18611,1.136421,0.686815,0.637341,-0.240489,-1.573871,0.069832,N
0.768469,0.286036,0.148567,-0.956522,0.982136,-0.236918,1.093763,1.366793,0.461995,-1.296211,-1.727658,-1.052872,0.45036,1.105526,-1.410962,-1.529016,1.316215,-0.967675,-0.351918,-0.729114,1.308512,-1.534482,0.026239,0.854012,0.093175,N
1.125209,0.766572,0.895753,-0.172467,-1.301652,0.706348,1.228098,0.917767,-0.824408,1.059392,-1.026444,1.500814,-0.629044,-0.542649,-0.41436,-0.84635,1.30586,0.603422,0.143022,0.365363,1.510069,-0.087593,1.598661,0.33415,0.696334,N
-0.894879,1.415624,-0.28041,0.272831,0.250537,-1.720358,-1.072972,1.639819,1.115393,0.046479,0.510766,1.088764,-0.047928,0.950464,-1.315243,0.276131,-0.088265,-0.682795,-1.584663,0.867218,-0.117022,-0.52755,1.245763,-0.389531,0.057531,P
-1.611246,-0.479993,0.184924,-0.609523,-0.130218,-0.235938,-0.295361,-1.521669,-0.133467,1.377338,1.281338,1.644151,0.448209,0.722989,1.515895,1.055722,-1.100233,-1.682572,1.065292,-0.112516,0.708241,-0.029031,-0.09508,-0.112625,-1.661113,P
0.289651,1.526897,0.49937,1.479126,0.693991,0.489246,0.666268,-0.292029,-0.541099,-0.894354,1.16989,-1.195874,1.459054,-0.787906,1.252365,-0.98774,1.116493,0.0398,-1.506125,-1.268675,1.380379,-1.5033,1.221732,0.387123,-0.812168,N
0.184784,-1.060743,1.058038,-1.48254,1.295501,-0.250588,1.369976,-0.883237,0.574043,-0.12175,0.75369,0.841169,-0.007942,-0.303061,0.875304,1.393839,-1.635783,1.107118,-1.533727,0.363301,-0.043722,1.502491,-0.218478,1.603471,-0.401925,P
0.015707,-0.689426,0.507913,0.905573,-0.056158,0.890786,0.281853,1.355934,-0.929503,-1.608884,0.317351,-1.613079,-1.425525,1.316546,-0.934985,0.601527,0.387009,-0.988905,0.951523,0.887375,1.128137,1.254016,-0.486406,-1.680011,-0.557054,P
-1.267541,0.656618,1.378757,-0.280287,-0.162467,-1.238844,0.158244,-1.325066,1.093482,-0.639469,-1.55776,0.295439,1.123059,-1.291883,0.431234,1.305486,0.519263,1.626999,1.170629,-1.233362,0.924945,0.89241,-0.473934,-1.317756,1.21832,P
1.461359,-0.068948,-1.194777,-1.012762,0.484505,-1.653842,-0.097839,0.862531,0.049691,0.82466,0.7878,0.527476,-1.508941,-1.739704,-0.950558,-0.799182,0.858022,0.495635,-1.121564,1.745074,-1.40113,-0.044121,-1.335038,1.282186,1.671119,N
0.380565,-0.988328,0.141825,1.500867,0.222374,-0.114496,0.732249,1.74532,-1.032001,1.536554,1.359773,0.623894,1.103853,-0.353674,-1.21424,0.303317,-0.901434,-1.707201,-0.833924,0.75122,-1.116086,-0.105832,-1.059307,1.428013,-1.325037,N
-1.37479,-0.358313,-0.777927,-0.956361,-0.567564,0.48339,1.242586,1.271936,1.557486,1.654482,-0.843126,-0.585885,1.071991,-0.314275,0.808109,-0.659576,-1.222067,-0.082297,0.427796,-1.085898,-1.458339,0.713146,0.582222,0.167848,1.50178,P
-0.20882,1.483564,1.324001,1.286628,0.381651,1.21841,1.211846,0.176532,1.64457,-1.145911,-0.544303,-0.472694,0.634179,-0.397025,-0.513921,-1.599373,-0.012165,0.363401,-1.238216,-0.735379,-1.069723,0.666958,-0.87227,0.880127,-0.221222,N
0.242172,-0.885977,-0.89805,0.427723,-0.148396,-0.545957,0.507434,-0.810643,-1.435365,1.611193,0.806705,-0.222571,-1.263552,0.658862,1.335527,0.08994,-1.636543,-1.070274,-0.564531,1.73925,1.092708,1.581739,0.924179,1.170844,1.027337,N
0.726963,-0.388369,1.071743,-1.472297,1.285982,1.024755,0.330315,-1.107928,0.058497,0.210994,0.986479,-0.172508,-0.665147,0.40933,-0.777998,-0.589571,-0.32994,1.078046,-0.888052,1.307961,0.617037,0.652537,-1.033368,-1.578712,1.542403,P
0.411558,0.515475,1.00346,0.253784,-0.258172,0.469955,1.08421,1.041334,0.837105,-0.948847,-0.539131,-1.597461,0.573068,-1.110747,-1.078462,1.554247,1.528765,0.274184,1.114672,-0.32776,1.327107,-1.705903,1.492182,1.294143,0.267614,N
1.574259,-1.00178,0.86986,-0.276143,0.837305,0.585214,0.910804,0.731805,1.432826,0.266244,0.072595,0.116772,1.470399,1.615943,-1.202424,1.147179,-0.26631,1.418282,0.479444,-1.094282,0.014912,-0.164956,-0.433006,-1.367662,-0.638864,N
1.303103,0.814595,-1.331975,-0.031215,-1.432883,1.370695,1.289021,1.256844,-0.27419,-1.590002,1.178086,-1.468953,0.227286,1.009185,0.592193,0.094797,1.079736,-1.296364,-1.348131,1.346106,1.107637,1.444957,0.850823,0.361801,1.697801,N
0.908264,-0.112497,1.322943,-1.122015,1.091408,-1.643531,1.668079,0.021766,-0.944266,1.477944,1.198177,-1.104018,-0.213787,-0.581631,0.668427,1.423396,0.309926,1.334674,0.140293,0.291887,0.077741,-0.073077,-0.052143,-0.811329,1.400436,N
-1.681271,1.372626,-0.719202,-1.132499,1.658826,-1.302861,-1.73421,0.620132,-1.497371,-0.350982,-0.457175,-1.679391,1.477738,1.104998,1.150241,-0.107379,0.697578,1.219304,-0.866224,1.494832,0.86752,0.954957,0.263961,1.049917,-1.637355,P
-0.988832,1.564624,-0.89407,-1.52011,-0.079387,0.238844,0.37463,1.726706,0.081307,-1.319472,0.649134,0.910352,1.417531,1.674786,0.934264,0.546026,-0.213152,1.543855,-1.55647,0.136616,-0.85334,-0.085296,1.634085,-0.092619,-0.654672,P
-1.302247,-0.534105,-1.108703,-0.550957,-1.116749,-0.703659,0.838233,1.520869,-0.276683,-0.059053,1.352288,1.114042,0.473536,0.888018,-0.601796,-1.654159,1.483613,0.822811,0.610301,-0.887581,-0.466608,0.847675,-0.283482,0.876043,0.145781,P
0.705952,0.123946,0.850314,0.375314,-0.952432,-1.747515,-1.080089,-1.593181,0.057861,-1.726326,0.481097,-0.297975,1.075402,1.62551,0.164195,0.348899,-0.72023,-1.249305,0.355517,1.326274,1.592689,0.658875,-0.811361,-1.064583,0.847357,N
0.70332,0.703981,0.181293,-0.240459,0.041361,1.024413,-0.742258,1.393187,0.434237,-0.611471,-0.959357,-0.267764,1.477484,0.577465,-1.688971,-0.648544,1.166516,1.166706,-0.090098,-1.587162,1.332861,1.545512,0.195477,-0.834917,0.609298,N
-0.498775,-0.651217,1.401169,-0.680421,-0.993638,-0.10618,-0.431331,-1.527059,-0.559575,1.146654,-0.832595,0.050981,-1.648933,-1.581947,0.25558,1.321959,-1.166766,0.853153,-0.643302,-1.446748,-1.560143,0.806953,-1.463538,-1.126825,0.582773,P
0.392868,-1.375399,-0.671668,-1.57689,-0.348097,0.284417,-0.025336,1.370819,-1.076043,-0.071328,-1.497701,1.559404,0.454394,0.505716,-1.328648,-0.158577,-0.487617,0.528335,-1.40314,-1.128978,0.219071,-1.6174,1.045282,-1.164321,1.247181,P
1.46102,1.497404,0.434037,-0.328127,0.061458,-1.207122,-1.388863,-0.719112,0.036538,0.51084,0.869348,1.035882,0.508971,1.222967,1.628524,0.347503,0.628164,-0.507863,-1.47646,0.957945,-0.172919,-0.350908,1.216835,0.168488,-1.422477,P
-0.9263,0.508475,-1.013952,-0.026095,0.680411,0.371304,-1.322577,-1.733116,1.0385,-1.468487,-0.821158,0.871519,1.119599,-0.245556,0.228539,0.327083,0.808821,-1.701102,0.228774,1.044231,-1.230807,-0.664111,-0.558491,0.876436,0.085867,N
0.975352,1.654877,0.350045,-0.951791,1.20413,-0.836965,1.609749,0.196817,-1.604258,-0.684433,0.240004,-0.296735,-1.357674,1.356157,-1.36734,0.984781,1.124513,0.551794,-0.598489,1.531424,1.427739,-1.298598,-1.517312,1.680014,-0.329888,P
-0.936555,1.152625,0.227301,-1.256495,0.578419,0.476027,-0.614751,0.793616,-1.653488,-1.059715,0.58999,-0.528852,-0.34561,-1.379232,-0.58309,-0.095991,1.271363,-1.493743,-0.527049,-0.885153,-0.02606,-0.860407,0.226744,-1.17715,-0.29165,P
-0.217281,-0.705707,0.71174,-0.085278,1.657427,-1.600687,1.532111,-1.107473,-0.141957,0.961374,-0.895094,-0.694262,-1.301307,0.471251,0.513075,0.291687,0.886671,-0.547033,0.379622,1.061621,-0.607469,1.267086,-0.44055,-1.418962,-1.444943,N
1.524527,-0.238321,0.500754,0.995168,0.200159,0.223865,0.534987,1.631556,0.251958,-0.273375,-0.712711,-0.511907,0.577497,1.126281,-0.596615,0.768157,-0.031368,0.818654,1.177493,-0.222163,-0.055038,1.72867,-0.881088,-0.002495,0.923608,N
-0.5902,0.686408,-0.750039,-1.099455,1.517014,1.542708,-1.505267,-1.116222,-0.172871,1.43584,-1.466177,1.513389,-0.680436,-0.155588,1.395418,1.117097,1.13956,1.476704,-1.706919,1.273388,-0.547731,-0.944503,1.083979,0.272012,-1.195992,P
1.002997,-1.17061,-0.735188,-0.255349,-0.040874,0.910822,1.404582,-0.86669,0.482852,0.751041,1.449981,-1.697804,1.694018,-0.872319,-0.058095,-1.492634,0.771058,-1.306025,0.639263,0.533209,0.31768,-1.423815,-0.96529,-1.278571,-0.314367,P
0.918794,-0.197025,0.753879,-0.648556,1.448413,0.147985,-0.755508,-1.112476,-0.183699,0.281356,0.341086,-0.869888,1.40535,-1.655769,1.397437,0.352457,0.163802,-1.364746,1.60634,-1.046774,-0.990983,-1.594857,-1.38747,-1.083617,0.965306,N
1.403593,1.312246,-0.948502,-1.206267,-1.030522,1.274113,0.248892,-0.016429,0.193064,0.173752,-1.340244,1.63586,-1.110234,1.593969,-0.915345,1.340625,-1.732331,1.227107,-0.306301,0.254709,0.120504,-0.682384,-0.523654,-0.952525,0.505104,P
1.552724,1.502119,-0.121902,-1.102345,-0.828312,-0.495179,-1.627305,-0.930596,-0.516937,-1.737822,1.090666,1.02727,1.506207,-1.611641,1.580351,0.950006,-0.301238,0.588926,-1.265994,-1.071421,0.485765,-0.747323,0.649727,-0.097352,0.441321,P
0.170154,0.544236,-0.689131,0.00943,0.071976,-0.809965,1.556981,0.299317,-1.559988,-0.728455,-0.943122,-1.487001,-0.115288,-0.276492,0.463883,0.796437,-0.528877,0.824785,1.484235,-0.568569,0.590459,0.471515,0.545264,0.240052,0.257645,N
0.765059,-1.189876,-0.263133,-1.078437,-0.030136,-0.235126,-0.634322,-0.137972,0.548648,0.489853,-0.561949,-0.25036,0.824267,-1.218977,-1.096583,-1.084537,0.766786,-1.308547,-0.773474,-0.32827,-0.507943,0.188415,-1.541284,-1.503979,-0.125141,P
0.454719,-1.336917,-0.695309,0.669872,1.297507,0.776383,-1.030607,-1.487122,0.209254,0.473924,0.701608,0.91556,-1.513118,1.543251,-0.627241,1.115152,-0.251889,-0.833858,1.636665,0.699165,1.460564,1.665427,-0.892958,1.004093,-0.408565,N
-0.669936,-1.090106,0.033297,-0.3277,1.342983,-1.721261,-0.843382,0.477721,0.096661,1.481129,-1.420264,-1.698253,1.335293,-0.24866,-0.878528,-0.890698,0.890922,-0.484437,1.592167,0.696095,0.032076,-0.031678,0.163786,0.078762,0.075761,P
0.439752,-0.244041,-1.684422,-1.306768,-0.883076,-1.559393,-0.334427,-0.023245,-0.875126,-0.170941,1.094957,1.443149,0.31958,-0.120273,-1.198317,0.561372,-0.583392,1.707758,-0.229746,0.09291,-0.189622,1.275023,0.019354,-1.377427,0.98651,N
0.177378,0.290692,1.202287,0.117752,-0.191264,-0.683035,-1.738547,-0.65065,0.250606,-0.403624,1.227308,-0.873931,-1.070834,-0.215802,-0.070969,0.770649,0.262677,1.08637,-1.430881,-0.051268,0.23996,0.239907,1.4765,-0.415248,-0.774348,N
-0.244551,-1.368838,-1.054477,0.319755,1.306592,-1.407992,-1.673265,-1.049966,0.670301,0.959301,0.027452,0.672039,-0.876568,-0.431792,-1.391093,1.176938,-0.891304,0.819283,0.587311,-0.950046,1.149445,-0.549477,1.607281,-0.171131,1.623367,P
0.108671,-0.053791,-0.065038,0.036646,1.688855,-0.956367,-1.146949,0.763595,-1.117504,1.666904,-1.044225,0.512463,0.190883,1.214528,1.065969,1.118353,-1.705301,-0.205929,0.135719,-0.901564,-0.513746,-0.830757,-1.005521,-1.55277,-0.890244,N
1.106505,1.14926,-0.239242,-0.930552,0.51178,1.075778,-0.966915,0.32541,-0.477888,-0.11726,1.316814,0.71703,-1.21473,1.289969,1.287873,-0.75395,-1.281894,-0.293315,-1.634516,0.308189,-1.629901,1.690914,0.306635,0.247523,-0.444543,P
0.020083,0.961555,-0.649216,-1.336711,0.948382,-0.395505,-0.776541,-0.93564,-0.133579,0.536259,-0.11807,-1.183163,1.248473,-0.126285,1.302347,-0.18528,-1.45898,-0.089226,-0.679972,-0.165457,-0.35313,-1.442828,0.669826,-1.09209,1.22684,P
0.589633,-1.629758,-1.709703,-1.328429,1.549536,0.215134,1.203143,0.312548,1.268672,1.30678,-0.576252,1.57739,-0.755328,1.549847,1.480025,-1.331032,1.134891,-0.440626,-0.818822,-1.618687,0.81457,-1.706631,0.437832,0.563023,-0.958246,P
0.68217,-0.04726,-0.840138,0.617247,-1.110438,-1.220129,-1.167601,0.155509,-1.120027,0.560616,-0.025804,-1.019296,0.403511,-1.01716,-1.090821,1.590686,-0.686088,0.742142,-0.507497,-1.326457,1.215717,1.077312,-0.072227,-0.670838,-0.903032,N
-1.36962,-1.190585,-0.848526,-0.557435,0.790617,-0.235257,0.201436,1.754104,0.42062,-0.636153,1.737212,1.061786,0.705553,0.099572,-1.227958,0.943967,0.412262,0.901746,-1.387666,-0.48306,0.137586,1.643231,-1.087445,-0.077796,0.552307,P
0.147721,-0.107775,1.690986,0.362448,0.173218,1.652224,0.128852,1.065628,-0.84956,0.358096,-1.345327,-1.66983,0.436653,-0.328476,-1.108626,1.079273,0.660371,-0.601543,-1.59366,-0.77796,1.622438,1.487488,-0.240091,1.232181,0.041524,N
-0.577138,0.307231,1.189214,-0.567438,0.041364,-0.755145,1.337035,1.607902,1.710651,1.23757,0.281623,0.700347,-1.48927,0.478701,1.211536,1.250835,-0.640822,-0.114994,-1.224433,1.756308,0.742576,0.568539,-1.632433,0.406151,0.678243,P
1.119476,-1.739872,-1.095169,-0.78459,-0.499302,-0.066282,-0.580183,1.164024,0.39618,-0.551903,-1.604551,-0.654726,-1.609537,1.044193,-0.684827,0.422626,-1.324045,0.227081,1.157389,0.477362,-0.666224,-0.664022,0.333703,-0.344288,0.417187,P
1.079756,1.356053,-1.020905,1.232612,0.835492,1.605678,-0.500562,-1.198774,1.277296,-0.868882,-0.848917,-1.329461,-0.340548,0.660383,-0.848857,-0.426549,1.521381,-1.087277,-1.19185,-1.522935,1.101692,-0.212934,-0.590242,-1.464716,-0.752771,N
0.004304,0.467118,-0.280505,-0.662108,1.258473,0.984102,0.77779,-0.543506,0.753649,-0.657033,-0.303841,-0.060636,-0.123552,1.492276,-0.083997,-0.058209,0.283593,0.197753,-0.279771,0.058977,0.579341,-0.498021,-0.646857,1.518317,0.657288,N
-0.318872,-0.32357,-0.513156,-0.223936,1.112735,0.510846,-1.620664,-0.477523,1.753577,-0.238177,-1.731179,-0.65922,-0.85094,-0.093593,0.980624,-1.568311,0.594035,-0.022139,1.129121,1.756557,-0.676356,-1.373214,0.672751,1.339285,-1.003295,P
-0.79555,1.16643,1.255948,1.745555,1.327293,-1.320253,1.396371,0.963157,-1.479062,-0.289243,-0.340158,-1.236937,-0.599419,0.300795,-0.723074,-0.316111,-0.708712,-0.227199,-0.405313,0.27353,-1.076034,0.837738,-0.043467,1.455165,1.20033,N
-0.563009,-0.05643,1.696207,0.873266,-1.540513,1.215762,1.010974,-0.792159,1.615318,0.500606,-0.482634,1.466001,-1.550315,-0.686586,-1.148002,0.704137,1.636181,1.561637,-0.692615,-1.615732,1.111741,-1.594998,-0.302931,0.244395,-1.137601,N
1.270643,-0.296259,0.493742,-1.046079,-0.797993,0.516562,0.270339,-0.938449,0.421192,-0.360237,0.62113,0.676959,0.941821,-0.262023,-0.115698,0.930035,1.535584,1.384399,0.891836,-1.593985,-1.14078,1.10603,-0.254493,0.230075,0.574408,N
-0.058431,-1.669323,1.161642,0.852477,1.659323,0.008836,0.012902,0.233418,-0.479108,1.327957,-0.084413,-1.328766,-1.65345,0.894064,0.743285,-0.08257,-1.458371,1.581818,-0.555997,-1.008704,1.559701,0.813428,-1.593986,-1.62239,-1.516061,P
-0.440345,-0.567667,-1.702969,-0.213183,0.64836,-1.280691,-1.190937,-0.429998,1.087837,0.696721,0.214374,-0.899872,-0.550507,0.12081,1.641111,-0.694786,-0.5076,1.285259,0.531479,0.176267,0.766953,0.730983,-0.240168,-0.482168,0.352926,N
-0.987405,1.435515,0.437506,0.205667,1.441446,1.448968,-0.765005,0.795876,-0.959074,-0.583509,0.777675,0.670508,0.998074,1.196842,0.868884,-0.91876,-1.241664,1.294771,0.024629,-1.024104,-0.362418,0.992136,-0.875563,-0.586134,-1.531757,N
0.435119,-0.858165,-0.7876,1.521691,-0.447837,1.675805,-0.143306,-0.883829,-0.104779,0.381196,0.076332,-0.630731,0.952268,1.309352,0.917891,0.755948,0.492734,-0.015681,0.214446,-0.657347,1.158285,-0.601361,1.438372,1.603623,-0.921361,N
-0.384131,0.511755,-0.385311,-0.863555,-0.354138,-1.687002,1.46014,1.360541,-1.048066,0.574776,1.041258,-1.323479,-1.411244,0.446039,-0.204275,-1.132333,0.400361,0.407618,-1.36395,0.011349,-1.653828,-0.144853,-1.575666,-0.826576,0.91077,P
0.531881,-1.396,0.075497,-1.144038,0.108199,0.11773,-0.176722,1.357047,0.453362,1.418593,0.186037,-0.339922,1.070512,-1.285054,-0.346839,-0.680514,1.521375,1.17246,0.002289,-0.272671,1.188056,0.354474,0.475355,1.293195,-1.085213,P
0.328585,0.777985,0.416298,0.118527,-0.129583,-0.747845,-1.373022,1.146325,0.950958,1.714148,-1.714379,1.682544,0.902376,0.262028,-1.226406,-1.138006,-1.007836,-1.321688,0.510797,0.746058,1.308475,0.867117,-0.561003,-1.423074,-0.834492,N
0.200216,0.833069,-1.360655,0.17817,0.014293,0.355057,1.04898,-0.67529,1.2812,-0.353966,-0.480875,1.469705,-0.130451,1.432812,1.160202,1.6807,0.031898,-0.174242,1.087447,0.859376,1.290411,0.820404,-1.17466,1.528028,-0.852388,N
1.32479,-0.238587,0.014673,0.990562,-1.310029,0.559384,0.552952,0.590489,0.838967,0.311078,1.662754,-0.428883,-1.207121,1.294347,0.350961,1.331262,0.635996,1.151896,1.029373,1.15404,-0.368293,1.589949,-1.253749,-1.152119,1.673928,N
0.905222,0.462006,1.398182,-0.21925,0.95441,-1.28079,-0.579125,-0.444464,0.479456,-1.353665,0.806993,-1.121227,-0.000997,-1.091636,-0.735382,-0.44794,0.538439,0.770804,-1.037478,-0.341552,0.478895,-0.079249,-1.287229,0.789522,-0.731429,N
1.022609,1.443645,-1.595948,-1.492888,0.792939,-0.289848,0.145949,1.002166,-0.616992,-0.677192,1.760343,-0.354686,1.542227,-1.088064,1.50733,0.828925,1.116827,-0.586969,-0.481203,1.287032,1.107332,-1.000474,0.745813,-0.028515,0.186412,N
1.253123,-0.783263,-0.633992,0.85283,-0.422126,-0.734419,1.065612,-1.689632,0.644383,-0.740659,-1.189018,1.087166,0.174973,-1.674817,-0.074411,1.357132,1.512309,1.285198,0.589934,1.297191,-0.948277,-0.451715,1.179519,-0.046334,1.745211,N
0.400809,1.399269,-0.933233,-0.976558,-1.304524,0.054956,-0.21953,-0.346402,-0.424793,-1.02431,-1.101434,0.830769,-0.080157,1.051877,1.37783,0.260573,-1.367012,-0.125041,1.384665,-1.64609,-0.929032,-0.18884,1.537452,0.116253,1.328073,N
-0.256842,-0.632619,0.149203,-0.903179,0.404747,-0.25008,-1.705351,1.651048,-1.004241,-0.582273,1.244548,-0.835883,0.014698,1.104904,0.510891,-1.568582,-0.367555,0.038088,1.363484,0.197937,0.277815,1.729549,-0.789878,1.371491,0.177206,P
-1.232043,-0.927501,-1.467518,0.57885,0.284917,1.339393,0.083676,0.102963,1.718897,0.282089,0.736604,-0.805428,-0.970028,-0.663928,0.20814,0.640768,-1.319914,-0.436235,-1.174772,0.329529,-1.626023,0.21323,0.985235,-1.569346,-0.331211,P
-0.87052,-1.206065,-0.395203,-0.096745,1.451395,-1.767234,0.442154,-1.142389,0.046265,-1.360636,1.432721,1.040652,-1.221658,1.170639,-0.994021,1.278124,0.390495,-1.145134,-1.406205,-0.739378,0.059528,-0.708939,-0.690664,0.358245,1.114924,P
1.670076,-0.204343,-1.700443,-0.185785,-1.60883,0.132894,1.157487,-1.43408,-1.542693,-0.141189,0.541341,0.980339,-1.394015,1.142152,-1.485292,0.628079,-0.264351,1.175711,1.086265,-0.130435,-0.166553,0.538633,1.59709,-1.541601,0.843576,N
0.078995,0.740724,-0.716276,0.792307,-1.503096,-0.674741,1.555314,-1.662921,-1.244033,1.163904,-0.411582,0.710287,-1.061481,-0.410921,-1.102916,-0.150523,1.265992,0.225511,-1.076224,-1.467638,-1.633129,1.733805,1.485468,-0.520925,1.655869,N
