@relation elevators

@attribute climbRate numeric
@attribute Sgz numeric
@attribute p numeric
@attribute q numeric
@attribute curRoll numeric
@attribute absRoll numeric
@attribute diffClb numeric
@attribute diffRollRate numeric
@attribute diffDiffClb numeric
@attribute SaTime1 numeric
@attribute SaTime2 numeric
@attribute SaTime3 numeric
@attribute SaTime4 numeric
@attribute diffSaTime1 numeric
@attribute diffSaTime2 numeric
@attribute diffSaTime3 numeric
@attribute diffSaTime4 numeric
@attribute Sa numeric
@attribute binaryClass {P,N}

@data
55,-8,-0.14,0.05,-0.6,-15,4,0.027,0.2,-0.0007,-0.0005,-0.0005,-0.0005,-0.0003,0,-0.0001,0,-0.0005,P
82,-7,-0.05,0.15,-0.7,-16,0,0.005,-1.5,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,P
130,-4,0.34,0.07,-0.4,-15,4,0.024,-0.6,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,P
154,-3,0.48,0.13,-0.2,-15,4,0.022,-0.5,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,N
-220,-2,0.34,0.23,1.4,-14,-19,-0.019,0.3,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,P
-350,-15,-0.1,0.08,1.7,-13,-3,-0.024,0,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,P
-299,-24,-0.44,0.04,1.3,-14,6,-0.02,-0.6,-0.001,-0.0012,-0.0012,-0.0012,0.0002,0,0,0,-0.0012,P
-288,-25,-0.47,0.04,1.2,-14,5,-0.019,-0.4,-0.0008,-0.001,-0.001,-0.0012,0.0003,0,0.0002,0,-0.0012,P
140,-33,0.29,0.02,0.5,-15,8,0.014,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,P
-142,-29,-0.12,0.18,1.1,-14,-12,-0.014,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,P
-283,-38,-0.38,0.12,0.5,-15,-5,-0.01,0.2,-0.0011,-0.0011,-0.0011,-0.0011,-0.0002,0,0,0,-0.0011,P
-306,-44,-0.55,0.08,-0.2,-15,2,-0.015,0.5,-0.0011,-0.0012,-0.0012,-0.0012,0.0001,0,0,0,-0.0012,P
-302,-45,-0.58,0.1,-0.3,-15,2,-0.015,-0.2,-0.0011,-0.0011,-0.0011,-0.0012,0.0001,0,0.0001,0,-0.0012,P
9,-54,0.02,-0.06,-1.3,-16,18,0.03,0.2,-0.0005,-0.0005,-0.0005,-0.0005,-0.0002,0,0,0,-0.0005,P
240,-46,0.19,0.06,-0.8,-16,5,0.001,0.1,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,P
59,-37,0.06,0.18,-0.4,-15,-10,-0.006,0.1,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,P
418,-20,-0.09,0.02,-0.5,-15,9,-0.003,0,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,P
419,-8,-0.14,0.17,-0.7,-16,-14,-0.004,0.4,-0.0009,-0.001,-0.001,-0.001,0.0001,0,0,0,-0.001,N
-175,4,0.1,0.28,-0.7,-16,-17,-0.011,-1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,P
-365,-11,-0.13,0.13,-0.8,-16,-4,-0.008,0.1,-0.0009,-0.001,-0.001,-0.0011,0.0001,0,0.0001,0,-0.0011,P
-114,-33,0.27,0.05,-0.5,-15,6,0.007,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,-0.0002,0,0,0,-0.0008,P
-53,-36,0.17,0.07,0,-15,2,-0.01,0.2,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,P
335,-24,-0.26,0.03,-0.4,-15,8,-0.007,0,-0.001,-0.001,-0.001,-0.001,0.0001,0,0,0,-0.001,P
397,-18,-0.29,0.21,-0.7,-16,-2,-0.003,-3,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,P
-343,-10,0.11,0.19,-0.9,-16,-10,-0.005,-0.1,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,P
-478,-37,-0.02,0.13,-0.7,-16,-4,-0.004,0,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,P
-365,-58,0.16,0.04,-0.6,-15,6,0.008,0,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,P
-311,-62,0.21,-0.05,-0.4,-15,9,0.005,1.4,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,P
108,-70,-0.33,0.03,-0.6,-16,7,-0.01,0,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,P
123,-70,-0.35,0.03,-0.7,-16,7,-0.01,0,-0.001,-0.0011,-0.0011,-0.0011,0.0001,0,0,0,-0.0011,P
364,-56,0.08,0.05,-1.3,-16,7,0.014,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,P
313,-40,0.45,0.15,-0.6,-16,-6,0.012,-0.3,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,P
281,-37,0.52,0.07,-0.3,-15,-6,0.011,0.6,-0.0007,-0.0007,-0.0007,-0.0007,-0.0002,0,0,0,-0.0007,P
331,-31,0.52,0.09,0.4,-15,2,-0.006,-1.2,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,P
300,-23,0.32,0.16,1,-14,-10,-0.025,-0.5,-0.0013,-0.0012,-0.0012,-0.0012,-0.0002,0,0,0,-0.0012,P
234,-19,0.08,0.18,1.2,-14,-10,-0.034,-0.5,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,P
228,-13,-0.45,0.05,0.8,-14,2,-0.023,-0.2,-0.0011,-0.0013,-0.0013,-0.0013,0.0002,0,0,0,-0.0013,P
258,-9,-0.53,0.1,0.4,-15,4,-0.004,-1,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,P
109,-1,-0.49,0.19,-0.9,-16,-9,0.004,-0.4,-0.0009,-0.0009,-0.0009,-0.0009,0.0001,0,0,0,-0.0009,P
-145,-3,0.14,0.14,-1.8,-17,-4,0.021,0.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0001,0,0,0,-0.0006,P
-161,-5,0.33,0.02,-1.7,-17,1,0.026,2,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,P
-73,-8,0.62,0.01,-1.1,-16,11,0.022,0.3,-0.0006,-0.0005,-0.0005,-0.0005,-0.0001,0,0,0,-0.0005,P
-99,-10,0.48,0.13,0.9,-14,-7,-0.017,0.2,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,P
-65,-14,0.13,0.04,1.5,-13,4,-0.019,-0.5,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,P
-7,-15,-0.22,0.07,1.3,-14,1,-0.009,0,-0.0009,-0.0009,-0.0009,-0.001,0,0,0.0001,0,-0.001,P
-36,-15,-0.23,0.11,0.9,-14,-3,0.001,0.1,-0.0009,-0.0009,-0.0009,-0.0009,-0.0002,0,0,0,-0.0009,P
-146,-17,-0.36,0.19,0.5,-15,-15,-0.016,0.3,-0.0012,-0.0012,-0.0012,-0.0012,-0.0002,0,0,0,-0.0012,P
-211,-22,-0.61,0.04,-0.3,-15,9,-0.019,0.6,-0.0012,-0.0013,-0.0013,-0.0013,0.0001,0,0,0,-0.0013,P
502,-19,-0.3,-0.21,-2,-17,34,0.035,0.6,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,P
877,11,0.38,0.06,-1.9,-17,3,0.026,0.8,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,P
897,26,0.62,0.18,-1.4,-16,-5,0.022,-1.7,-0.0007,-0.0005,-0.0005,-0.0005,-0.0003,0,0,0,-0.0005,P
777,48,0.67,0.17,-0.3,-15,-10,-0.003,0.2,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,N
645,60,0.63,0.46,0.5,-15,-26,-0.007,-3.8,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,N
382,67,0.58,0.45,1,-14,-36,-0.009,-0.9,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,N
233,69,0.55,0.43,1.2,-14,-39,-0.009,-0.6,-0.0011,-0.001,-0.001,-0.0009,-0.0002,0,-0.0002,0,-0.0009,N
-111,70,0.28,0.44,1.6,-13,-35,-0.036,-1.3,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,P
-338,54,-0.53,-0.03,1.2,-14,11,-0.027,-1,-0.0011,-0.0013,-0.0013,-0.0013,0.0002,0,0,0,-0.0013,P
-74,48,-0.57,-0.08,0.3,-15,20,0.004,-0.7,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,P
74,48,-0.54,0.15,-0.2,-15,15,0.003,-2.4,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,P
63,50,-0.48,0.12,-0.9,-16,-4,0.004,0.4,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,P
39,50,-0.43,0.23,-1.3,-16,-7,0.008,-1.7,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,N
-574,36,-0.03,0.3,-2.1,-17,-20,0.011,0,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,P
-708,23,0.13,-0.03,-2.1,-17,6,0.013,2.9,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,P
-323,3,0.36,-0.1,-1.5,-16,21,0.009,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,P
126,-34,-0.07,0.25,-0.2,-6,-18,0.002,-0.4,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,N
-56,-35,-0.02,0.11,-0.3,-6,-3,0.002,-1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,N
-95,-38,0.02,0.05,-0.3,-6,-3,-0.001,-0.5,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,N
-109,-39,0.02,-0.1,-0.3,-6,-3,-0.001,0.4,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,N
259,-37,0.02,-0.18,-0.2,-6,14,-0.001,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,N
-136,-7,-0.09,0.14,-0.5,-6,-11,-0.002,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,N
-278,-14,-0.06,0.09,-0.7,-7,-6,0.006,-0.3,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0,0,0,-0.0006,N
-243,-23,0.08,-0.11,-0.7,-7,13,0.007,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,N
-51,-27,0.17,-0.38,-0.5,-6,24,0.006,1.9,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,N
233,-23,0.11,-0.13,-0.2,-6,5,-0.008,0.5,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,N
315,-16,0.01,0.02,-0.2,-6,1,-0.008,-0.7,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,N
-354,-7,-0.14,0.15,-1.7,-8,-12,-0.001,-0.2,-0.0006,-0.0008,-0.0008,-0.0008,0.0002,0,0,0,-0.0008,N
-319,-22,0.14,-0.03,-1.8,-8,5,0.012,-0.7,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,N
-79,-30,0.36,-0.13,-1.3,-7,16,0.009,-0.9,-0.0005,-0.0004,-0.0004,-0.0004,-0.0002,0,0,0,-0.0004,N
138,-28,0.37,-0.07,-0.4,-6,7,-0.003,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,N
166,-20,0.28,0.03,0.7,-5,-2,-0.006,-0.3,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,N
70,-15,-0.03,0.07,1,-5,-6,-0.014,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,N
48,-14,-0.21,-0.1,0.8,-5,7,-0.013,0.9,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,N
62,-14,-0.23,-0.05,0.8,-5,7,-0.012,-0.1,-0.0007,-0.0008,-0.0008,-0.0008,0.0002,0,0,0,-0.0008,N
73,-7,-0.13,0.03,-0.3,-6,-3,0.004,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,N
-61,-6,-0.21,0.08,-0.7,-7,-7,-0.004,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,N
-125,-8,-0.16,0.04,-1,-7,-5,0.01,0.4,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,N
-119,-17,0.28,0.02,-0.6,-7,-2,0.007,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,N
-67,-20,0.4,-0.02,0.2,-6,4,0.004,-0.5,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0,0,0,-0.0004,N
-68,-21,0.36,0.11,0.6,-5,-7,-0.008,-1.2,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,N
-122,-23,0.27,0.08,0.9,-5,-7,-0.015,0,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,N
-52,-28,-0.22,-0.08,1,-5,5,-0.02,0.1,-0.0008,-0.0009,-0.0009,-0.0009,0.0001,0,0,0,-0.0009,N
182,-26,-0.23,-0.1,0.3,-6,9,0.004,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,N
283,-19,-0.11,-0.05,0,-6,3,0.009,0.2,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,N
-108,-8,0.1,0.15,0.4,-6,-15,-0.006,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,N
-228,-10,0.05,0.04,0.4,-6,-9,-0.006,1.2,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,N
-281,-15,0.01,-0.12,0.5,-6,-2,-0.005,2.2,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,N
189,-19,-0.2,-0.05,-0.4,-6,5,-0.002,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,N
195,-8,-0.15,0.03,-1,-7,-2,0.005,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,N
-75,-3,0.03,0.11,-1.2,-7,-10,0.004,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,N
-129,-4,0.06,0.04,-1.2,-7,-10,0.004,0.3,-0.0006,-0.0006,-0.0006,-0.0005,-0.0002,0,-0.0002,0,-0.0005,N
-56,-9,-0.07,-0.05,-1.2,-7,5,-0.005,0.2,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0,0,0,-0.0007,N
-37,-9,-0.08,-0.05,-1.2,-7,5,0.001,0,-0.0005,-0.0005,-0.0005,-0.0006,0,0,0,0,-0.0006,N
-16,-10,-0.05,0.04,-1.2,-7,1,0.007,-1.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,N
-13,-10,0.06,0.02,-1.2,-7,-1,0.004,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,N
-15,-11,0.33,0.02,-0.5,-6,-2,0.005,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,N
-66,-11,0.32,0.15,0,-6,-12,-0.005,-1.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,N
-91,-16,0.2,-0.05,0.5,-5,9,-0.008,-0.8,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,N
-53,-16,0.15,0.04,0.6,-5,5,-0.013,-0.8,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,N
21,-17,-0.26,-0.04,0.5,-5,4,-0.013,0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0001,0,0,0,-0.0007,N
168,-14,-0.19,-0.07,-0.2,-6,7,0.007,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,N
-128,-9,0.01,0.14,-0.5,-6,-14,0.005,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,N
-9,-20,-0.07,0.02,1,-5,-3,-0.009,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,N
31,-20,-0.2,-0.02,0.8,-5,4,-0.007,-0.6,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0.0001,0,-0.0005,N
-50,-17,-0.02,0.04,-0.1,-6,-4,0.001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,N
1,-14,0.04,0.03,0.6,-5,-3,-0.002,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,N
10,-14,0.02,-0.06,0.6,-5,6,-0.002,0.6,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0,0,0,-0.0004,N
-30,-14,-0.14,0.05,0.5,-5,-5,-0.011,0.2,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,N
-60,-15,-0.33,0.04,0.2,-6,0,-0.014,-0.7,-0.0006,-0.0006,-0.0006,-0.0007,0,0,0.0001,0,-0.0007,N
-142,-20,-0.29,0.05,-0.9,-7,-5,0.005,-0.1,-0.0003,-0.0003,-0.0003,-0.0004,0,0,0.0001,0,-0.0004,P
-120,-23,-0.11,-0.04,-1.1,-7,7,0.015,-0.3,-0.0002,-0.0002,-0.0002,-0.0002,0,0,0,0,-0.0002,P
79,-24,0.2,-0.09,-1,-7,10,0.012,0,-0.0003,-0.0003,-0.0003,-0.0002,-0.0002,0,-0.0001,0,-0.0002,P
208,-20,0.26,-0.07,-0.6,-7,7,0.002,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,N
244,-16,0.27,0.16,-0.4,-6,-7,0,-3,-0.0006,-0.0005,-0.0005,-0.0004,-0.0002,0,-0.0002,0,-0.0004,N
8,-11,-0.08,0.11,-0.1,-6,-11,-0.016,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,N
-14,-11,-0.11,0.11,-0.1,-6,-11,-0.016,-0.1,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0,0,0,-0.0007,N
-151,-13,-0.15,0.14,-0.3,-6,-15,0.002,-0.4,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,P
3,-19,-0.07,-0.11,-0.6,-7,12,0.003,0.2,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,P
93,-18,-0.07,0.04,-0.7,-7,3,-0.005,-1.9,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,P
223,-12,0.14,-0.06,-0.6,-7,6,0.011,0,-0.0003,-0.0003,-0.0003,-0.0002,0,0,-0.0001,0,-0.0002,P
261,-10,0.19,0.04,-0.5,-6,6,0.007,-0.7,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,N
-23,-3,-0.05,0.14,-0.2,-6,-14,-0.013,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,P
-68,-13,-0.23,0,-1.9,-8,2,0.008,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,P
79,-13,0.31,-0.02,-1.7,-8,3,0.01,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,-0.0001,0,0,0,-0.0003,P
74,-11,0.39,0.07,-1.3,-7,-7,0.006,-0.7,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,N
-51,-10,0.36,0.08,-0.5,-6,-8,-0.009,0.1,-0.0008,-0.0006,-0.0006,-0.0005,-0.0003,0,-0.0002,0,-0.0005,N
-125,-11,0.21,0.15,-0.2,-6,-13,-0.024,-1,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,P
-208,-16,-0.17,-0.08,-0.2,-6,8,-0.028,1.5,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,P
232,-15,-0.03,-0.06,-1.7,-8,7,0.014,0,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,P
280,-9,0.11,0.04,-1.6,-8,-3,0.009,-0.7,-0.0004,-0.0003,-0.0003,-0.0003,-0.0001,0,0,0,-0.0003,P
109,6,-0.15,0.09,-1.4,-7,-8,-0.015,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,N
13,7,-0.27,0.29,-1.6,-8,-18,-0.012,-3.2,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,N
-252,4,-0.26,0.14,-2,-8,-15,0.013,0.4,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,P
-331,1,-0.18,-0.09,-2.1,-8,-13,0.014,1.4,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,P
-20,-10,0.26,-0.08,-2,-8,11,0.012,-0.3,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,P
63,-9,0.4,0.07,-1.5,-7,-5,0.008,-1.3,-0.0003,-0.0003,-0.0003,-0.0003,-0.0001,0,0,0,-0.0003,P
-73,-9,0.33,0.07,-0.4,-6,-7,-0.006,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,P
44,-11,0.15,-0.05,0.4,-6,6,-0.007,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,P
139,-9,0.12,-0.07,0.6,-5,8,0,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,P
-2,0,-0.61,-0.02,-0.7,-7,-4,0.004,1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,P
105,4,0.12,0,-2.2,-8,3,0.016,-0.1,-0.0004,-0.0003,-0.0003,-0.0002,-0.0002,0,-0.0002,0,-0.0002,P
-197,-2,0.05,0.08,-0.5,-6,-5,-0.013,-0.5,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,P
-146,-9,-0.2,-0.05,-0.7,-7,5,-0.011,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,P
-123,-10,-0.24,-0.06,-0.7,-7,6,-0.01,0.3,-0.0005,-0.0005,-0.0005,-0.0006,0,0,0.0001,0,-0.0006,P
63,-13,0.15,-0.04,-1,-7,5,0.01,0,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,P
-172,-14,-0.1,0.08,-0.5,-6,-8,-0.01,-0.1,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0,0,0,-0.0006,P
-215,-19,-0.05,-0.08,-0.6,-6,6,0.009,1.7,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,P
73,-23,0.22,-0.09,-0.3,-6,10,0.008,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,-0.0002,0,0,0,-0.0003,P
129,-18,0.11,0.02,0.2,-6,-1,-0.01,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,P
-143,-17,-0.24,0.08,-0.2,-6,-8,-0.007,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,P
-58,-22,-0.26,-0.07,-0.7,-7,13,0.001,-1.3,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,P
204,-18,-0.03,-0.07,-1.1,-7,9,0.01,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,P
69,-4,0.33,0.06,-0.3,-6,-6,0.004,-0.1,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0,0,0,-0.0003,P
-254,-10,0.05,0.12,0.8,-5,-12,-0.018,-0.7,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,P
-321,-17,-0.18,-0.01,0.7,-5,6,-0.016,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,P
63,-29,-0.12,-0.04,-0.7,-7,5,0.002,-0.4,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,P
184,-20,0.33,-0.02,-0.3,-6,2,0.009,-0.1,-0.0002,-0.0002,-0.0002,-0.0002,0,0,0,0,-0.0002,P
164,-10,-0.27,0.05,-0.3,-11,2,-0.001,-0.3,-0.002,-0.002,-0.002,-0.002,0,0,0,0,-0.002,N
171,-9,-0.27,0.06,-0.4,-11,2,-0.001,-0.2,-0.002,-0.002,-0.002,-0.002,0,0,-0.0001,0,-0.002,N
-49,-2,-0.13,0.2,-1.5,-12,-8,0.003,-0.2,-0.0019,-0.0019,-0.0019,-0.0019,0,0,0,0,-0.0019,N
-6,-6,0.16,0.05,-1.4,-12,2,0.006,-0.1,-0.0017,-0.0017,-0.0017,-0.0017,0,0,0,0,-0.0017,N
-189,-11,0.31,0.18,-0.4,-11,-8,0.002,-0.2,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,N
-162,-24,0.27,0.03,0.8,-10,2,-0.009,-0.1,-0.0022,-0.0021,-0.0021,-0.0017,-0.0002,0,-0.0004,0,-0.0017,N
-135,-28,-0.02,-0.12,1,-10,6,-0.022,1,-0.0023,-0.0023,-0.0023,-0.0023,0,0,0,0,-0.0023,N
40,-30,-0.41,-0.06,0.5,-10,9,-0.018,-0.3,-0.0022,-0.0023,-0.0023,-0.0023,0.0001,0,0,0,-0.0023,N
58,-30,-0.45,-0.06,0.4,-11,9,-0.018,-0.3,-0.0019,-0.0022,-0.0022,-0.0023,0.0002,0,0.0001,0,-0.0023,N
107,-29,-0.48,0,0.2,-11,7,0.005,-0.6,-0.0012,-0.0014,-0.0014,-0.0015,0.0002,0,0.0001,0,-0.0015,N
222,-25,-0.31,-0.12,-0.5,-11,12,0.012,0.4,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,N
312,-10,0.06,0.1,-0.9,-12,-1,0.012,-0.3,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,N
219,-1,0.25,0.18,-0.6,-12,-10,0.009,0,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,N
200,0,0.26,0.18,-0.6,-11,-10,0.009,0.1,-0.0013,-0.0012,-0.0012,-0.0012,-0.0003,0,0,0,-0.0012,N
-45,5,0.2,0.18,0.3,-11,-10,-0.005,-0.2,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,N
-64,5,0.19,0.19,0.3,-11,-10,-0.006,-0.2,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,N
-214,1,0.11,0.22,0.6,-10,-12,-0.006,-0.4,-0.0016,-0.0015,-0.0015,-0.0015,-0.0002,0,0,0,-0.0015,N
-236,-12,-0.29,0.05,0.4,-11,3,-0.018,-0.7,-0.0019,-0.002,-0.002,-0.002,0.0001,0,0,0,-0.002,N
40,-19,0.06,-0.08,-0.3,-11,11,0.017,-0.3,-0.001,-0.0009,-0.0009,-0.0008,-0.0002,0,-0.0002,0,-0.0008,N
